id,team,year,career_game_count,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,player_id,match_date,fantasy_points,margin
8320,Brisbane Lions,2002.0,3.0,Hawthorn Hawks,2,W,9.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,3.0,3.0,0.0,84.0,44421.0,2002-04-07,32.0,102.0
94685,Adelaide Crows,2010.0,108.0,St Kilda Saints,10,L,44.0,10.0,9.0,15.0,20.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,5.0,1.0,0.0,76.0,43407.0,2010-05-29,103.0,-47.0
503669,Brisbane Lions,2002.0,251.0,Hawthorn Hawks,2,W,11.0,8.0,4.0,5.0,10.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,3.0,4.0,1.0,0.0,0.0,84.0,45695.0,2002-04-07,69.0,102.0
549726,Brisbane Lions,2002.0,142.0,Hawthorn Hawks,2,W,23.0,9.0,6.0,1.0,5.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,6.0,2.0,0.0,2.0,1.0,0.0,84.0,45669.0,2002-04-07,50.0,102.0
105771,Brisbane Lions,2002.0,19.0,Hawthorn Hawks,2,W,30.0,7.0,2.0,4.0,6.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,84.0,43615.0,2002-04-07,44.0,102.0
523538,Geelong Cats,2000.0,43.0,Port Adelaide Power,10,D,9.0,6.0,4.0,8.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,9.0,5.0,1.0,0.0,2.0,0.0,0.0,84.0,45357.0,2000-05-13,53.0,0.0
514777,Carlton Blues,2002.0,34.0,Sydney Swans,2,L,25.0,7.0,4.0,5.0,7.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,7.0,2.0,2.0,2.0,0.0,0.0,84.0,45513.0,2002-04-06,50.0,-78.0
501677,Geelong Cats,2000.0,35.0,Port Adelaide Power,10,D,3.0,11.0,4.0,8.0,14.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,0.0,13.0,6.0,2.0,0.0,2.0,2.0,0.0,84.0,45604.0,2000-05-13,67.0,0.0
583616,Essendon Bombers,2002.0,160.0,Richmond Tigers,2,W,6.0,13.0,6.0,6.0,14.0,0.0,0.0,0.0,2.0,8.0,1.0,2.0,1.0,2.0,1.0,0.0,7.0,12.0,1.0,0.0,2.0,0.0,0.0,84.0,45955.0,2002-04-05,79.0,52.0
509955,Hawthorn Hawks,2000.0,137.0,West Coast Eagles,10,L,36.0,9.0,3.0,8.0,12.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,7.0,9.0,1.0,0.0,2.0,0.0,0.0,84.0,45981.0,2000-05-12,57.0,-30.0
510354,Fremantle Dockers,2002.0,10.0,St Kilda Saints,2,W,38.0,11.0,1.0,6.0,12.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,0.0,5.0,12.0,1.0,1.0,1.0,5.0,0.0,84.0,45461.0,2002-04-07,63.0,3.0
586219,Fremantle Dockers,2002.0,103.0,St Kilda Saints,2,W,8.0,6.0,1.0,6.0,7.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,6.0,5.0,1.0,0.0,2.0,2.0,0.0,84.0,45734.0,2002-04-07,36.0,3.0
527495,Geelong Cats,2002.0,7.0,Adelaide Crows,2,L,23.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,84.0,45526.0,2002-04-06,37.0,-31.0
510434,Hawthorn Hawks,2000.0,57.0,West Coast Eagles,10,L,19.0,9.0,4.0,4.0,8.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,5.0,7.0,0.0,2.0,1.0,0.0,0.0,84.0,45487.0,2000-05-12,50.0,-30.0
527329,Hawthorn Hawks,2000.0,93.0,West Coast Eagles,10,L,17.0,13.0,1.0,7.0,15.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,9.0,0.0,0.0,3.0,0.0,0.0,84.0,45422.0,2000-05-12,62.0,-30.0
510473,Hawthorn Hawks,2002.0,96.0,Brisbane Lions,2,L,19.0,7.0,1.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,8.0,1.0,2.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,84.0,45487.0,2002-04-07,35.0,-102.0
551548,Hawthorn Hawks,2002.0,31.0,Brisbane Lions,2,L,13.0,7.0,3.0,3.0,5.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,84.0,45799.0,2002-04-07,43.0,-102.0
556541,Hawthorn Hawks,2002.0,166.0,Brisbane Lions,2,L,34.0,9.0,2.0,6.0,10.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,6.0,7.0,0.0,0.0,4.0,0.0,0.0,84.0,45552.0,2002-04-07,43.0,-102.0
556500,Hawthorn Hawks,2000.0,125.0,West Coast Eagles,10,L,34.0,10.0,4.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,10.0,0.0,1.0,2.0,0.0,0.0,84.0,45552.0,2000-05-12,56.0,-30.0
523572,Melbourne Demons,2002.0,77.0,Port Adelaide Power,2,W,3.0,18.0,10.0,6.0,19.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.0,0.0,0.0,1.0,4.0,0.0,84.0,45357.0,2002-04-07,113.0,27.0
540721,Melbourne Demons,2002.0,75.0,Port Adelaide Power,2,W,23.0,12.0,7.0,7.0,14.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,3.0,15.0,0.0,0.0,2.0,1.0,0.0,84.0,45721.0,2002-04-07,77.0,27.0
588930,Melbourne Demons,2002.0,57.0,Port Adelaide Power,2,W,7.0,4.0,3.0,8.0,7.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,6.0,8.0,0.0,0.0,2.0,0.0,0.0,84.0,45812.0,2002-04-07,35.0,27.0
530317,Port Adelaide Power,2002.0,140.0,Melbourne Demons,2,L,2.0,1.0,1.0,2.0,-2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,84.0,45942.0,2002-04-07,10.0,-27.0
501982,Port Adelaide Power,2002.0,95.0,Melbourne Demons,2,L,29.0,13.0,7.0,3.0,11.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,16.0,0.0,0.0,2.0,5.0,0.0,84.0,45643.0,2002-04-07,63.0,-27.0
565957,Port Adelaide Power,2002.0,10.0,Melbourne Demons,2,L,24.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,84.0,45903.0,2002-04-07,33.0,-27.0
548070,Port Adelaide Power,2002.0,40.0,Melbourne Demons,2,L,9.0,11.0,3.0,6.0,12.0,2.0,2.0,0.0,1.0,2.0,1.0,6.0,2.0,4.0,1.0,0.0,9.0,9.0,0.0,2.0,2.0,2.0,0.0,84.0,45409.0,2002-04-07,76.0,-27.0
501705,Richmond Tigers,2002.0,63.0,Essendon Bombers,2,L,23.0,15.0,4.0,2.0,12.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0,4.0,13.0,0.0,0.0,1.0,0.0,0.0,84.0,45604.0,2002-04-05,71.0,-52.0
344456,Adelaide Crows,2010.0,3.0,St Kilda Saints,10,L,38.0,9.0,3.0,8.0,12.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,73.0,43303.0,2010-05-29,73.0,-47.0
591494,St Kilda Saints,2002.0,306.0,Fremantle Dockers,2,L,23.0,15.0,10.0,1.0,11.0,4.0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,8.0,8.0,3.0,7.0,2.0,0.0,0.0,84.0,45682.0,2002-04-07,118.0,-3.0
71951,St Kilda Saints,2002.0,22.0,Fremantle Dockers,2,L,24.0,7.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,84.0,44239.0,2002-04-07,49.0,-3.0
543758,Sydney Swans,2002.0,91.0,Carlton Blues,2,W,22.0,10.0,6.0,13.0,18.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,15.0,1.0,0.0,6.0,1.0,0.0,84.0,45851.0,2002-04-06,84.0,78.0
562012,Sydney Swans,2002.0,112.0,Carlton Blues,2,W,23.0,11.0,5.0,4.0,10.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,1.0,1.0,0.0,0.0,84.0,45773.0,2002-04-06,75.0,78.0
534090,West Coast Eagles,2002.0,173.0,Collingwood Magpies,2,L,6.0,8.0,3.0,4.0,7.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,11.0,0.0,0.0,3.0,2.0,0.0,84.0,45331.0,2002-04-06,46.0,-1.0
564426,West Coast Eagles,2002.0,54.0,Collingwood Magpies,2,L,22.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,8.0,7.0,2.0,0.0,5.0,0.0,0.0,84.0,45435.0,2002-04-06,72.0,-1.0
506231,West Coast Eagles,2002.0,68.0,Collingwood Magpies,2,L,37.0,11.0,5.0,3.0,9.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,6.0,7.0,1.0,2.0,2.0,0.0,0.0,84.0,45968.0,2002-04-06,75.0,-1.0
514940,Brisbane Lions,2010.0,197.0,Collingwood Magpies,10,W,5.0,7.0,4.0,4.0,6.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,4.0,7.0,1.0,2.0,1.0,0.0,0.0,98.0,45513.0,2010-05-29,60.0,8.0
562919,Western Bulldogs,2002.0,52.0,North Melbourne Kangaroos,2,L,30.0,21.0,9.0,5.0,21.0,1.0,0.0,0.0,2.0,6.0,4.0,2.0,3.0,1.0,1.0,0.0,8.0,17.0,0.0,2.0,2.0,3.0,0.0,84.0,45838.0,2002-04-06,114.0,-13.0
351051,Western Bulldogs,2002.0,1.0,North Melbourne Kangaroos,2,L,40.0,7.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,84.0,43394.0,2002-04-06,38.0,-13.0
516952,Adelaide Crows,2003.0,71.0,St Kilda Saints,2,L,24.0,8.0,5.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,6.0,1.0,1.0,2.0,0.0,0.0,47.0,45396.0,2003-04-05,52.0,-8.0
8463,Brisbane Lions,2010.0,146.0,Collingwood Magpies,10,W,9.0,19.0,10.0,7.0,21.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,19.0,1.0,0.0,8.0,4.0,0.0,96.0,44421.0,2010-05-29,104.0,8.0
503691,Brisbane Lions,2003.0,273.0,Port Adelaide Power,2,W,11.0,5.0,1.0,5.0,10.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,48.0,45695.0,2003-04-05,26.0,10.0
513885,Brisbane Lions,2003.0,98.0,Port Adelaide Power,2,W,5.0,14.0,7.0,11.0,20.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,1.0,1.0,1.0,2.0,9.0,14.0,0.0,0.0,2.0,2.0,1.0,100.0,45864.0,2003-04-05,89.0,10.0
38786,Brisbane Lions,2003.0,7.0,Port Adelaide Power,2,W,25.0,1.0,2.0,3.0,-1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,25.0,44447.0,2003-04-05,22.0,10.0
8328,Brisbane Lions,2003.0,11.0,Port Adelaide Power,2,W,9.0,4.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,76.0,44421.0,2003-04-05,23.0,10.0
554892,Brisbane Lions,2003.0,112.0,Port Adelaide Power,2,W,15.0,7.0,6.0,4.0,6.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,4.0,4.0,0.0,7.0,0.0,0.0,100.0,45747.0,2003-04-05,57.0,10.0
47918,Sydney Swans,2017.0,49.0,Gold Coast Suns,16,W,5.0,12.0,6.0,8.0,20.0,0.0,0.0,0.0,5.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,8.0,13.0,2.0,0.0,0.0,0.0,1.0,80.0,44025.0,2017-07-08,90.0,67.0
36668,Sydney Swans,2017.0,40.0,Gold Coast Suns,16,W,22.0,11.0,2.0,10.0,21.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,2.0,0.0,0.0,78.0,45108.0,2017-07-08,83.0,67.0
549749,Brisbane Lions,2003.0,165.0,Port Adelaide Power,2,W,23.0,10.0,7.0,3.0,8.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,6.0,6.0,3.0,0.0,10.0,1.0,0.0,100.0,45669.0,2003-04-05,58.0,10.0
355962,Carlton Blues,2010.0,21.0,West Coast Eagles,10,W,15.0,7.0,6.0,7.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,12.0,0.0,1.0,1.0,0.0,1.0,80.0,43459.0,2010-05-30,63.0,29.0
514786,Carlton Blues,2003.0,43.0,Collingwood Magpies,2,L,25.0,9.0,4.0,4.0,8.0,5.0,0.0,0.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,6.0,6.0,1.0,3.0,2.0,0.0,0.0,100.0,45513.0,2003-04-04,78.0,-16.0
506249,Collingwood Magpies,2003.0,86.0,Carlton Blues,2,W,19.0,14.0,9.0,8.0,17.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,8.0,14.0,4.0,3.0,3.0,0.0,0.0,100.0,45968.0,2003-04-04,106.0,16.0
130570,Collingwood Magpies,2003.0,2.0,Carlton Blues,2,W,38.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,45162.0,2003-04-04,0.0,16.0
583638,Essendon Bombers,2003.0,182.0,Melbourne Demons,2,W,6.0,12.0,4.0,11.0,18.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,11.0,10.0,3.0,0.0,5.0,3.0,0.0,100.0,45955.0,2003-04-05,72.0,37.0
458752,Essendon Bombers,2003.0,11.0,Melbourne Demons,2,W,29.0,8.0,6.0,5.0,8.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,7.0,6.0,1.0,0.0,7.0,1.0,1.0,85.0,44772.0,2003-04-05,67.0,37.0
533259,Essendon Bombers,2003.0,77.0,Melbourne Demons,2,W,7.0,19.0,9.0,6.0,20.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,6.0,1.0,3.0,2.0,5.0,19.0,1.0,1.0,1.0,0.0,0.0,100.0,45890.0,2003-04-05,110.0,37.0
586241,Fremantle Dockers,2003.0,125.0,Sydney Swans,2,W,8.0,6.0,3.0,7.0,8.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,4.0,0.0,8.0,5.0,0.0,1.0,2.0,2.0,0.0,95.0,45734.0,2003-04-05,30.0,26.0
539949,Hawthorn Hawks,2003.0,96.0,West Coast Eagles,2,W,20.0,8.0,6.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,4.0,7.0,1.0,4.0,2.0,0.0,2.0,100.0,45825.0,2003-04-06,70.0,2.0
510493,Hawthorn Hawks,2003.0,116.0,West Coast Eagles,2,W,19.0,10.0,7.0,4.0,9.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,6.0,2.0,0.0,2.0,0.0,0.0,97.0,45487.0,2003-04-06,84.0,2.0
551559,Hawthorn Hawks,2003.0,42.0,West Coast Eagles,2,W,13.0,17.0,7.0,4.0,16.0,3.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,0.0,8.0,12.0,0.0,3.0,3.0,0.0,1.0,94.0,45799.0,2003-04-06,114.0,2.0
523594,Melbourne Demons,2003.0,99.0,Essendon Bombers,2,L,3.0,5.0,2.0,8.0,8.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,100.0,45357.0,2003-04-05,36.0,-37.0
37697,Port Adelaide Power,2003.0,8.0,Brisbane Lions,2,L,25.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,43537.0,2003-04-05,23.0,-10.0
501718,Richmond Tigers,2003.0,76.0,Western Bulldogs,2,W,44.0,9.0,5.0,3.0,7.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,3.0,9.0,1.0,0.0,3.0,2.0,1.0,54.0,45604.0,2003-04-06,49.0,22.0
24320,Richmond Tigers,2003.0,15.0,Western Bulldogs,2,W,35.0,3.0,2.0,6.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,77.0,44590.0,2003-04-06,35.0,22.0
562033,Sydney Swans,2003.0,133.0,Fremantle Dockers,2,L,23.0,8.0,3.0,4.0,7.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,3.0,9.0,0.0,2.0,2.0,2.0,1.0,90.0,45773.0,2003-04-05,64.0,-26.0
543780,Sydney Swans,2003.0,113.0,Fremantle Dockers,2,L,22.0,7.0,3.0,9.0,11.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,9.0,2.0,0.0,2.0,3.0,1.0,100.0,45851.0,2003-04-05,48.0,-26.0
534112,West Coast Eagles,2003.0,195.0,Hawthorn Hawks,2,L,6.0,3.0,4.0,7.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,2.0,0.0,1.0,86.0,45331.0,2003-04-06,33.0,-2.0
590797,Western Bulldogs,2003.0,157.0,Richmond Tigers,2,L,35.0,7.0,4.0,3.0,5.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,6.0,1.0,0.0,6.0,0.0,0.0,82.0,45656.0,2003-04-06,55.0,-22.0
513907,Brisbane Lions,2004.0,120.0,Adelaide Crows,2,W,5.0,10.0,2.0,1.0,6.0,1.0,0.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,8.0,0.0,1.0,1.0,0.0,0.0,100.0,45864.0,2004-04-03,61.0,21.0
8351,Brisbane Lions,2004.0,34.0,Adelaide Crows,2,W,9.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,100.0,44421.0,2004-04-03,42.0,21.0
549771,Brisbane Lions,2004.0,187.0,Adelaide Crows,2,W,23.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,7.0,2.0,1.0,0.0,6.0,0.0,0.0,88.0,45669.0,2004-04-03,40.0,21.0
554915,Brisbane Lions,2004.0,135.0,Adelaide Crows,2,W,15.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,9.0,0.0,0.0,86.0,45747.0,2004-04-03,42.0,21.0
34775,Carlton Blues,2004.0,35.0,Geelong Cats,2,W,15.0,7.0,3.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0,5.0,0.0,0.0,96.0,45071.0,2004-04-04,47.0,54.0
514808,Carlton Blues,2004.0,65.0,Geelong Cats,2,W,25.0,10.0,4.0,3.0,8.0,5.0,1.0,0.0,2.0,2.0,2.0,1.0,6.0,4.0,4.0,0.0,8.0,7.0,2.0,3.0,2.0,0.0,0.0,100.0,45513.0,2004-04-04,79.0,54.0
591192,St Kilda Saints,1986.0,4.0,Western Bulldogs,12,L,50.0,6.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45682.0,1986-06-14,39.0,-79.0
533282,Essendon Bombers,2004.0,100.0,St Kilda Saints,2,L,7.0,6.0,2.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,5.0,1.0,3.0,0.0,7.0,5.0,0.0,0.0,2.0,0.0,1.0,100.0,45890.0,2004-04-03,29.0,-34.0
458780,Essendon Bombers,2004.0,25.0,St Kilda Saints,2,L,29.0,7.0,6.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,92.0,44772.0,2004-04-03,55.0,-34.0
510372,Fremantle Dockers,2004.0,28.0,Sydney Swans,2,L,38.0,10.0,3.0,3.0,8.0,0.0,3.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,3.0,10.0,0.0,1.0,1.0,2.0,1.0,61.0,45461.0,2004-04-04,52.0,-31.0
586264,Fremantle Dockers,2004.0,148.0,Sydney Swans,2,L,8.0,7.0,1.0,5.0,7.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,2.0,94.0,45734.0,2004-04-04,40.0,-31.0
430350,Geelong Cats,2004.0,15.0,Carlton Blues,2,L,26.0,1.0,1.0,2.0,-2.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,52.0,44395.0,2004-04-04,21.0,-54.0
556581,Hawthorn Hawks,2004.0,206.0,North Melbourne Kangaroos,2,L,34.0,8.0,5.0,6.0,9.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,10.0,0.0,0.0,3.0,0.0,0.0,100.0,45552.0,2004-04-04,64.0,-29.0
523616,Melbourne Demons,2004.0,121.0,Richmond Tigers,2,W,3.0,14.0,5.0,10.0,19.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,10.0,13.0,1.0,0.0,3.0,0.0,1.0,100.0,45357.0,2004-04-02,90.0,59.0
586528,Geelong Cats,1994.0,17.0,North Melbourne Kangaroos,20,W,9.0,10.0,4.0,10.0,15.0,1.0,4.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45383.0,1994-08-06,71.0,1.0
565970,North Melbourne Kangaroos,2004.0,23.0,Hawthorn Hawks,2,W,12.0,11.0,6.0,3.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,12.0,0.0,0.0,2.0,0.0,0.0,86.0,45903.0,2004-04-04,59.0,29.0
37709,Port Adelaide Power,2004.0,20.0,West Coast Eagles,2,W,25.0,7.0,0.0,3.0,5.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,91.0,43537.0,2004-04-03,49.0,3.0
502014,Port Adelaide Power,2004.0,127.0,West Coast Eagles,2,W,29.0,11.0,6.0,5.0,11.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,0.0,10.0,7.0,1.0,1.0,2.0,0.0,0.0,68.0,45643.0,2004-04-03,72.0,3.0
548118,Port Adelaide Power,2004.0,88.0,West Coast Eagles,2,W,9.0,7.0,3.0,15.0,17.0,0.0,0.0,0.0,3.0,2.0,1.0,8.0,6.0,1.0,2.0,0.0,12.0,9.0,0.0,0.0,2.0,0.0,0.0,89.0,45409.0,2004-04-03,67.0,3.0
540697,Melbourne Demons,2000.0,51.0,Brisbane Lions,10,W,23.0,5.0,3.0,5.0,5.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,84.0,45721.0,2000-05-15,47.0,18.0
588971,St Kilda Saints,2004.0,98.0,Essendon Bombers,2,W,17.0,11.0,5.0,7.0,13.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,3.0,3.0,1.0,0.0,10.0,10.0,0.0,0.0,2.0,0.0,2.0,63.0,45812.0,2004-04-03,65.0,34.0
71972,St Kilda Saints,2004.0,43.0,Essendon Bombers,2,W,23.0,11.0,7.0,3.0,9.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,8.0,1.0,0.0,8.0,0.0,0.0,100.0,44239.0,2004-04-03,60.0,34.0
24342,Richmond Tigers,2004.0,37.0,Melbourne Demons,2,L,35.0,10.0,4.0,4.0,9.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,0.0,1.0,0.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0,87.0,44590.0,2004-04-02,57.0,-59.0
543794,Sydney Swans,2004.0,127.0,Fremantle Dockers,2,W,22.0,4.0,2.0,10.0,9.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,12.0,0.0,1.0,2.0,0.0,1.0,99.0,45851.0,2004-04-04,61.0,31.0
